Cluster ID,Genres,files
0,Alternative Rock,vxqWdSOVI9U.mp3
0,Alternative Rock,GhCXAiNz9Jo.mp3
0,Alternative Rock,PVyS9JwtFoQ.mp3
0,Alternative Rock,kTjfl0yhyRk.mp3
0,Rock,rP3ovD8ZSS4.mp3
0,Alternative Rock,JXkN3nJyWEA.mp3
0,Alternative Rock,t2zb_iZC6nI.mp3
0,Alternative Rock,gEVi0IxC0yM.mp3
0,Rock New Wave,fUiZHt6sqg4.mp3
0,Alternative Rock,Pn-6eOxnEMI.mp3
0,Ambient New Age,7wfYIMyS_dI.mp3
0,Ambient New Age,omqX7sApDDI.mp3
0,Ambient New Age,ZRSNy8DcIDk.mp3
0,Ambient New Age,ReSiLlGzj_A.mp3
0,Ambient New Age,R-5f1ZUUsmY.mp3
0,Ambient New Age,OR4Rn1Wt96k.mp3
0,Ambient New Age,wx6sd2Uiapk.mp3
0,Big Band,WGq-eCoPSwA.mp3
0,Big Band,HAqyj5nPEzA.mp3
0,Big Band,dtd_CF7AvcQ.mp3
0,Big Band,Na1N80vKXLw.mp3
0,Big Band,SldKwr1R0Yk.mp3
0,Big Band,TxH9Dg1JLio.mp3
0,Big Band,cCRq6NpIP8s.mp3
0,Big Band,7pnSNIab1sM.mp3
0,Big Band,qw4OBoIE6KY.mp3
0,Big Band,_CI-0E_jses.mp3
0,Electric Blues,96o2yriYDZU.mp3
0,Electric Blues,jnttI7aEI0g.mp3
0,Electric Blues,fJJ4lI631Ng.mp3
0,Blues,9sO-XP-ur1s.mp3
0,Blues,RE0XhQ_BSkk.mp3
0,Rural Blues,Yd60nI4sa9A.mp3
0,Rural Blues,39RBm4tH9cA.mp3
0,Rural Blues,Y_o4omd8T5c.mp3
0,Rural Blues,C_HmbIPdz34.mp3
0,Blues Rock,Vppbdf-qtGU.mp3
0,Blues Rock,JAdCePtwoW4.mp3
0,Blues Rock,SUYo8PeO96g.mp3
0,Blues Rock,vtNG_G6OtCE.mp3
0,Blues Rock,IB6B58z6MUo.mp3
0,Blues Rock,r4b4SU9I6tc.mp3
0,Blues Rock,EXTDoVANaVA.mp3
0,Blues Rock,_Mtt7eT-go4.mp3
0,Blues Rock,rnKbImRPhTE.mp3
0,Blues Rock,4Lk2KHajp4Y.mp3
0,Bollywood,tzRFLMn4kpM.mp3
0,Bollywood,bPk9bSvQQoc.mp3
0,Bollywood,k7vNilNjAwE.mp3
0,Bollywood,MP4F0ZcW_G0.mp3
0,Bollywood,I08ex7M5WTw.mp3
0,Bollywood,_KhQT-LGb-4.mp3
0,Bollywood,IBvg3WeqP1U.mp3
0,Bollywood,JFcgOboQZ08.mp3
0,Bollywood,PiqQAGTcrA0.mp3
0,Bollywood,Y8QH7a5YQFU.mp3
0,Bop,-Hpczb5quhk.mp3
0,Bop,09BB1pci8_o.mp3
