Cluster ID,Genres,files
0,Ambient New Age,5mAj05AUQu0.mp3
0,Ambient New Age,aKw5mbcE7VY.mp3
0,Church Music,kK5AohCMX0U.mp3
0,Church Music,SGWYbkXCcGU.mp3
0,Church Music,ho9rZjlsyYY.mp3
0,Church Music,EmORbVcjjGc.mp3
0,Church Music,XlLjOZz__AI.mp3
0,Church Music,k1-TrAvp_xs.mp3
0,Church Music,kkJC8p48g6g.mp3
0,Church Music,GFoT6UUNLZc.mp3
0,Church Music,SZQzW_QfPew.mp3
0,Church Music,H3v9unphfi0.mp3
0,Classical,eswKJ_EOdf8.mp3
0,Symphony,_4IRMYuE1hI.mp3
0,Concerto,FCi2u265wxQ.mp3
0,Symphony,iCEDfZgDPS8.mp3
0,Classical,5GFfIe3mr20.mp3
0,Classical,mqjKKg7BRvo.mp3
0,Classical,BbT_Q23SSpc.mp3
0,Classical,1uPc_6KIerA.mp3
0,Concerto,V14in2dBg2k.mp3
0,Concerto,e-GMagL7N7Q.mp3
0,Concerto,3oUKEOMhx4A.mp3
0,Concerto,EwjZwONDca8.mp3
0,Concerto,p_gHgbR0y1E.mp3
0,Concerto,psm5dsUH2WM.mp3
0,Concerto,U2zleXyWFac.mp3
0,Concerto,BWerj8FcprM.mp3
0,EDM,LqOJq0HeZMc.mp3
0,Opera,YuBeBjqKSGQ.mp3
0,Opera,xCFEk6Y8TmM.mp3
0,Opera,OzWX59Nvimw.mp3
0,Opera,iJnJjpMdT3Y.mp3
0,Opera,XcQNjV-YSiM.mp3
0,Opera,87UE2GC5db0.mp3
0,Opera,DLG9pW5-EAc.mp3
0,Symphony,P_1N6_O254g.mp3
0,Symphony,W9kLG7KmteY.mp3
0,Symphony,B51na4gPbQU.mp3
0,Symphony,ESmLFX8Bk0M.mp3
0,Symphony,T1h1NJMKtnc.mp3
0,Symphony,Iq-3B6xfNpY.mp3
0,Symphony,lYAyDg1DunU.mp3
0,Symphony,QNRxHyZDU-Q.mp3
0,Symphony,cao6WyF-61s.mp3
0,Symphony,WivalAzyIfk.mp3
1,Chanson Francaise,fztkUuunI7g.mp3
1,Concerto,XvFktwMqYlI.mp3
1,Concerto,qi9Mrulqy-Y.mp3
1,Easy Listening,Fskz0F9aN7Y.mp3
1,Easy Listening,CdVEwjGLEYk.mp3
1,Pop,cqZc7ZQURMs.mp3
1,Prelude,g9F4yAww9H0.mp3
1,Prelude,w_z9oSn-eIM.mp3
1,Prelude,98Rh0jbTh0U.mp3
1,Prelude,nNmu39FWKDU.mp3
1,Prelude,5q-7WeFsooM.mp3
1,Prelude,LMWapO92XwY.mp3
1,Prelude,C4TqkjQS9BM.mp3
1,Prelude,TEdSdtztfLQ.mp3
1,Prelude,OIJx6PbkON8.mp3
1,Prelude,XeX4X_1_lo0.mp3
2,Dancehall,wH_0_pijbZY.mp3
2,Dancehall,YwSU0rcVTaE.mp3
2,Dancehall,iwBGQb_5SRw.mp3
2,Dancehall,eyRLSe3MEGI.mp3
2,Dancehall,SviZhEw3LJc.mp3
2,Dancehall,rtts83Fh5JM.mp3
2,Dancehall,fg1HZC0ncxw.mp3
2,Dancehall,-av7F1JBmj4.mp3
2,Dancehall,iTOQuIqAWEQ.mp3
2,Disco,qchPLaiKocI.mp3
2,Hip Hop,_CL6n0FJZpk.mp3
2,Hip Hop,JSzg2e8MutM.mp3
2,Hip Hop,41qC3w3UUkU.mp3
2,Hip Hop,rKTUAESacQM.mp3
2,Hip Hop,6IS6g3_pp1I.mp3
2,Latin Pop - Latin Dance,UTh7f6tZMO4.mp3
2,Latin Pop - Latin Dance,63aAqNN2J50.mp3
2,Latin Pop - Latin Dance,8iPcqtHoR3U.mp3
2,Latin Pop - Latin Dance,7qix3jy5QdA.mp3
2,Latin Pop - Latin Dance,QfhqUgC2nM0.mp3
2,Latin Pop - Latin Dance,ooHII67__Sg.mp3
2,Reggae,mWaovED4tcs.mp3
2,Reggaeton,Xk0wdDTTPA0.mp3
2,Latin Pop - Latin Dance,us3tczsrKQc.mp3
2,Reggaeton,zEf423kYfqk.mp3
2,Latin Pop - Latin Dance,jjuSfhYiup8.mp3
2,Latin Pop - Latin Dance,oQVaGR2OsKA.mp3
2,Reggaeton,3onO-Panwkk.mp3
2,Reggaeton,8ypBnoEZjJ0.mp3
3,Alternative Rock,GhCXAiNz9Jo.mp3
3,Alternative Rock,PVyS9JwtFoQ.mp3
3,Alternative Rock,t2zb_iZC6nI.mp3
3,Alternative Rock,gEVi0IxC0yM.mp3
3,Alternative Rock,Pn-6eOxnEMI.mp3
3,Blues Rock,JAdCePtwoW4.mp3
3,Blues Rock,EXTDoVANaVA.mp3
3,Blues,An4uDegHB8s.mp3
3,Electric Blues,UzxBuR-eKQk.mp3
3,Electro Body Music,Oz_i9R2PqA0.mp3
3,Electro Body Music,-DJhXFJOFF8.mp3
3,Hard Rock,zUwEIt9ez7M.mp3
3,Hard Rock,uk_wUT1CvWM.mp3
3,Hard Rock,qnkuBUAwfe0.mp3
3,Hard Rock,e8A9J94UWI8.mp3
3,Hard Rock,GurkREc-q4I.mp3
3,Hard Rock,qFhM1XZsh6o.mp3
3,Hard Rock,LMcDg2HwOnM.mp3
3,Indie Rock,g4Vp_P9d6O4.mp3
3,Jazz,gv_bkS5VVaA.mp3
3,Metal,uhBHL3v4d3I.mp3
3,Metal,jGwKzoSzHk0.mp3
3,Metal,yew9L0Xjm_g.mp3
3,Metal,4MiVtlhOW4U.mp3
3,Metal,nM__lPTWThU.mp3
3,Metal,9WzD80jwW10.mp3
3,Metal,EB32uwVNBLs.mp3
3,Metal,JiDnB-CrrNs.mp3
3,Metal,CgMl5nm1hpg.mp3
3,Alternative Rock,Pd9HKiUcioM.mp3
3,Nu Metal,vq-zaD1poAE.mp3
3,Nu Metal,4qlCC1GOwFw.mp3
3,Nu Metal,04F4xlWSFh0.mp3
3,Nu Metal,HQ4od5ulHqs.mp3
3,Nu Metal,QwCdLKJLQ1Q.mp3
3,Nu Metal,-NlmyBQq6LY.mp3
3,Pop Rock,zZbytFtO2dQ.mp3
3,Pop Rock,N_MqfF0WBsU.mp3
3,Pop Rock,AVYYpNaSs2Y.mp3
3,Punk,iymtpePP8I8.mp3
3,Punk,AbDqXr6LbXo.mp3
3,Punk,eAqeA5Hc0K4.mp3
3,Punk,302oEzSPCqE.mp3
3,Punk,Pm2afuGAS1U.mp3
3,Punk,USKocNP6WIk.mp3
3,Punk,CinJuVtdp3Y.mp3
3,Nu Metal,FZLILV18ut8.mp3
3,Rock,Aiay8I5IPB8.mp3
3,Rock N Roll,SoaAb5MnKtY.mp3
3,Rock New Wave,s29RKnB7l7o.mp3
3,Rock New Wave,Ax0uia4pzxs.mp3
3,Rock New Wave,Z5-rdr0qhWk.mp3
4,Alternative Rock,kTjfl0yhyRk.mp3
4,Rock,rP3ovD8ZSS4.mp3
4,Alternative Rock,JXkN3nJyWEA.mp3
4,Rock New Wave,fUiZHt6sqg4.mp3
4,Big Band,WGq-eCoPSwA.mp3
4,Big Band,_CI-0E_jses.mp3
4,Electric Blues,96o2yriYDZU.mp3
4,Electric Blues,jnttI7aEI0g.mp3
4,Electric Blues,fJJ4lI631Ng.mp3
4,Blues,9sO-XP-ur1s.mp3
4,Blues,RE0XhQ_BSkk.mp3
4,Rural Blues,Yd60nI4sa9A.mp3
4,Rural Blues,39RBm4tH9cA.mp3
4,Rural Blues,Y_o4omd8T5c.mp3
4,Rural Blues,RKBzv5lWLQs.mp3
4,Rural Blues,C_HmbIPdz34.mp3
4,Blues Rock,Vppbdf-qtGU.mp3
4,Blues Rock,SUYo8PeO96g.mp3
4,Blues Rock,vtNG_G6OtCE.mp3
4,Blues Rock,IB6B58z6MUo.mp3
4,Blues Rock,r4b4SU9I6tc.mp3
4,Blues Rock,_Mtt7eT-go4.mp3
4,Blues Rock,rnKbImRPhTE.mp3
4,Blues Rock,4Lk2KHajp4Y.mp3
4,Bop,0t5gbhk4l7k.mp3
4,Chanson Francaise,4GueQZ0w4Lc.mp3
4,Chanson Francaise,uGbSYohHcio.mp3
4,Chanson Francaise,Ep3rdap8Xk8.mp3
4,Chanson Francaise,9LKMN8-azPc.mp3
4,Chanson Francaise,OKztAgfYvjw.mp3
4,Chanson Francaise,gj1_tJ9fZCU.mp3
4,Chanson Francaise,XoLcVzxwgvQ.mp3
4,Chanson Francaise,h9-OzSzCDWo.mp3
4,Chill Out Lounge,aiMxmJlsOL0.mp3
4,Classical,5i3JAufC_-c.mp3
4,Country,Ixrje2rXLMA.mp3
4,Country,7qaHdHpSjX8.mp3
4,Country,Kq6DUFqTo7M.mp3
4,Country,bnrSvuOx3lk.mp3
4,Country,KT0jTZAiN-g.mp3
4,Country,1Q1Uk68-Cl4.mp3
4,Country,NVq27glkY_A.mp3
4,Country,363Nlp3w050.mp3
4,Country,c-q7Mih69KE.mp3
4,Country Rock,3GeaYy6zlXU.mp3
4,Country Rock,lexhv8MaXQ8.mp3
4,Country Rock,oZyC-Z0Vw0M.mp3
4,Country Rock,9jhF92eHoYI.mp3
4,Country Rock,qpYW3qng78E.mp3
4,Country Rock,khrx-zrG460.mp3
4,Country Rock,Dwpd_f4t8U8.mp3
4,Country Rock,TNpLSaCirj8.mp3
4,Country Rock,3umaLe37-LE.mp3
4,Dance Pop,JmcA9LIIXWw.mp3
4,Dub,732vFf2VmK4.mp3
4,Dub,cSGNuQQEMJw.mp3
4,Dub,xt6VekCVrqg.mp3
4,Easy Listening,j9zuYfdfeoM.mp3
4,Easy Listening,4SzthQDH1QA.mp3
4,Easy Listening,Dxkjj-W801A.mp3
4,Easy Listening,2NglD0H-cps.mp3
4,Easy Listening,-qRP_gnygT8.mp3
4,Easy Listening,-6uM9VghmIY.mp3
4,Blues,RE0XhQ_BSkk.mp3
4,Blues,bSfqNEvykv0.mp3
4,Electric Blues,2XITBuWNROk.mp3
4,Blues,0vo23H9J8o8.mp3
4,Electric Blues,kUGEikZBHvo.mp3
4,Electric Blues,G27VKWgJeUE.mp3
4,Electric Blues,IibBmvF_Tv4.mp3
4,Electro Pop,6QJH3wzcQ54.mp3
4,Folk,nJESSGMq5_E.mp3
4,Folk,kyquqw6GeXk.mp3
4,Folk,9C1BCAgu2I8.mp3
4,Folk,G58XWF6B3AA.mp3
4,Folk,TvMS_ykiLiQ.mp3
4,Folk,0TNYMvrYrMM.mp3
4,Folk,s5BJXwNeKsQ.mp3
4,Funk,oEYgSuIWPTs.mp3
4,Funk,3sYUthjyTb8.mp3
4,Funk,nEDB62oKv2M.mp3
4,Funk,Ki5aS5LSrQM.mp3
4,Funk,AoQ4AtsFWVM.mp3
4,Gospel,ZJg5Op5W7yw.mp3
4,Gospel,aaKf6P2nhKg.mp3
4,Gospel,3qoQXgagJC0.mp3
