Cluster ID,Genres,files
0,Alternative Rock,PVyS9JwtFoQ.mp3
0,Alternative Rock,kTjfl0yhyRk.mp3
0,Rock,rP3ovD8ZSS4.mp3
0,Alternative Rock,JXkN3nJyWEA.mp3
0,Alternative Rock,t2zb_iZC6nI.mp3
0,Alternative Rock,gEVi0IxC0yM.mp3
0,Rock New Wave,fUiZHt6sqg4.mp3
0,Electric Blues,jnttI7aEI0g.mp3
0,Blues Rock,SUYo8PeO96g.mp3
0,Blues Rock,_Mtt7eT-go4.mp3
0,Blues Rock,4Lk2KHajp4Y.mp3
0,Breakbeat,VMOIpdrgnYE.mp3
0,Breakbeat,QPWsQ7utB2s.mp3
0,Breakbeat,Le7-euWSdhI.mp3
0,Chill Out Lounge,UwLB34_w6aI.mp3
0,Chill Out Lounge,2KMo6WNEZuQ.mp3
0,Chill Out Lounge,DbgfIxiBKfE.mp3
0,Country Rock,3GeaYy6zlXU.mp3
0,Country Rock,khrx-zrG460.mp3
0,Country Rock,3umaLe37-LE.mp3
0,Dance Pop,1RHBAd5YUR8.mp3
0,Dance Pop,pwnefUaKCbc.mp3
0,Dance Pop,l9ml3nyww80.mp3
0,Dancehall,wH_0_pijbZY.mp3
0,Dancehall,rtts83Fh5JM.mp3
0,Dancehall,fg1HZC0ncxw.mp3
0,Dancehall,-av7F1JBmj4.mp3
0,Dancehall,NKJIIHgy1E0.mp3
0,Disco,Asj6zLq5BIY.mp3
0,Disco,QZh2WFIoUfA.mp3
0,Disco,LpIbgBChVgY.mp3
0,Disco,Om9CdilJETI.mp3
0,Disco,h1qQ1SKNlgY.mp3
0,Disco,qchPLaiKocI.mp3
0,Disco,nqxVMLVe62U.mp3
0,Dub,732vFf2VmK4.mp3
0,Dub,ZvYSYOKFCbk.mp3
0,Dub,cSGNuQQEMJw.mp3
0,Dub,ZcERFp7pOQQ.mp3
0,Dub,xt6VekCVrqg.mp3
0,Dub,SBHucOSjkQs.mp3
0,Blues,9sO-XP-ur1s.mp3
0,Blues,RE0XhQ_BSkk.mp3
0,Blues,bSfqNEvykv0.mp3
0,Electric Blues,kUGEikZBHvo.mp3
0,Electro Body Music,wwfd3g8v-00.mp3
0,Electro Body Music,-DJhXFJOFF8.mp3
0,Electro Pop,KFq2pU21cNU.mp3
0,Electro Pop,cBMAw21l4_k.mp3
0,Eurodance,XcEJ0H8mE9Y.mp3
0,Eurodance,ZyhrYis509A.mp3
0,Folk,tIEV1OanDGY.mp3
0,Funk,qOR2wcel2Yo.mp3
0,Funk,l4nOHdUntyM.mp3
0,Funk,Ki5aS5LSrQM.mp3
0,Hard Rock,zUwEIt9ez7M.mp3
0,Hard Rock,HQmmM_qwG4k.mp3
0,Hard Rock,qFhM1XZsh6o.mp3
0,Hard Rock,Wr9ie2J2690.mp3
0,Hard Rock,LMcDg2HwOnM.mp3
0,Hip Hop,_CL6n0FJZpk.mp3
0,Hip Hop,41qC3w3UUkU.mp3
0,Hip Hop,rKTUAESacQM.mp3
0,Hip Hop,RLnA25dVzrQ.mp3
0,House,HSwda46cNMg.mp3
0,House,_raonMRuT54.mp3
0,Illbient Dark Ambient,toB5wOvpSos.mp3
0,Illbient Dark Ambient,jao1d826TkA.mp3
0,Indie Rock,VYWtyJGq4vo.mp3
0,Indie Rock,y5l-GSDo72c.mp3
0,Indie Rock,CZXLLMbJdZ4.mp3
0,Industrial,rxFYGe4bMac.mp3
0,Industrial,FGRx2U2uZsw.mp3
0,Jazz,lCtZ-nqXVPc.mp3
0,Jazz,gv_bkS5VVaA.mp3
0,Latin Pop - Latin Dance,IKmPci5VXz0.mp3
0,Latin Pop - Latin Dance,63aAqNN2J50.mp3
0,Latin Pop - Latin Dance,7qix3jy5QdA.mp3
0,Latin Pop - Latin Dance,QfhqUgC2nM0.mp3
0,Latin Pop - Latin Dance,ooHII67__Sg.mp3
0,Metal,jGwKzoSzHk0.mp3
0,New Wave,d5XJ2GiR6Bo.mp3
0,New Wave,cNEdxZURTaI.mp3
0,New Wave,uPudE8nDog0.mp3
0,New Wave,iIpfWORQWhU.mp3
0,New Wave,LGD9i718kBU.mp3
0,Noise Music,L1R9uxFsO_k.mp3
0,Nu Metal,CSvFpBOe8eY.mp3
0,Nu Metal,YfjTZLxekig.mp3
0,Nu Metal,QwCdLKJLQ1Q.mp3
0,Nu Metal,DWZayKSm-10.mp3
0,New Wave,EqeJUGzvnq0.mp3
0,Pop Rock,vx2u5uUu3DE.mp3
0,Pop Rock,N_MqfF0WBsU.mp3
0,Pop Rock,HyMm4rJemtI.mp3
0,Pop Rock,6NXnxTNIWkc.mp3
0,Pop Rock,AVYYpNaSs2Y.mp3
0,Punk,iymtpePP8I8.mp3
0,Punk,AbDqXr6LbXo.mp3
0,Punk,pBJxS21CRdQ.mp3
0,Punk,eAqeA5Hc0K4.mp3
0,Punk,302oEzSPCqE.mp3
0,Punk,GoA_zY6tqQw.mp3
0,R&B - Nu Soul,nmdUMwlrezs.mp3
0,R&B - Nu Soul,R2MHkGmzt-Y.mp3
0,R&B - Nu Soul,qaEfEbKECRo.mp3
0,R&B - Nu Soul,y7mwZULsVcQ.mp3
0,R&B - Nu Soul,jsvp_LH90uI.mp3
0,R&B - Nu Soul,DpIa0KBlLWU.mp3
0,R&B - Nu Soul,amiXxFi-2TA.mp3
0,Reggae,FdrMyZ9J6Tg.mp3
0,Reggae,zXt56MB-3vc.mp3
0,Reggae,4UkKrRWT4Ww.mp3
0,Reggaeton,Xk0wdDTTPA0.mp3
0,Latin Pop - Latin Dance,jjuSfhYiup8.mp3
0,Latin Pop - Latin Dance,oQVaGR2OsKA.mp3
0,Reggaeton,3onO-Panwkk.mp3
0,Rock,AgfzaAS4gWM.mp3
0,Rock,-tJYN-eG1zk.mp3
0,Rock N Roll,SoaAb5MnKtY.mp3
0,Rock N Roll,CAFbqlldb4E.mp3
0,Rock New Wave,15FfWj11uys.mp3
0,Rock New Wave,Ax0uia4pzxs.mp3
0,Rock New Wave,NuT5KUA7iaY.mp3
0,Rock New Wave,n3nPiBai66M.mp3
0,Soul,rjlSiASsUIs.mp3
0,Soul Jazz,1nNOA2IKqII.mp3
0,Soul Jazz,ScNgrQ1EXr0.mp3
1,Big Band,Na1N80vKXLw.mp3
1,Big Band,SldKwr1R0Yk.mp3
1,Big Band,7pnSNIab1sM.mp3
1,Big Band,qw4OBoIE6KY.mp3
1,Big Band,_CI-0E_jses.mp3
1,Rural Blues,39RBm4tH9cA.mp3
1,Bollywood,tzRFLMn4kpM.mp3
1,Bop,-Hpczb5quhk.mp3
1,Bop,09BB1pci8_o.mp3
1,Bop,0t5gbhk4l7k.mp3
1,Bop,LJpFkgiPpEk.mp3
1,Bop,uFEb45pnko8.mp3
1,Bop,73VczRfu9Kg.mp3
1,Bop,Cv9NSR-2DwM.mp3
1,Bop,5a4n6yZIXxI.mp3
1,Chanson Francaise,uGbSYohHcio.mp3
1,Chanson Francaise,Ep3rdap8Xk8.mp3
1,Chanson Francaise,9LKMN8-azPc.mp3
1,Chanson Francaise,OKztAgfYvjw.mp3
1,Chanson Francaise,XoLcVzxwgvQ.mp3
1,Chanson Francaise,h9-OzSzCDWo.mp3
