Cluster ID,Genres,files
0,Alternative Rock,GhCXAiNz9Jo.mp3
0,Electric Blues,UzxBuR-eKQk.mp3
0,Pop Rock,zZbytFtO2dQ.mp3
0,Punk,USKocNP6WIk.mp3
0,Rock New Wave,Z5-rdr0qhWk.mp3
1,Alternative Rock,PVyS9JwtFoQ.mp3
1,Alternative Rock,t2zb_iZC6nI.mp3
1,Nu Metal,QwCdLKJLQ1Q.mp3
1,Pop Rock,N_MqfF0WBsU.mp3
1,Punk,AbDqXr6LbXo.mp3
1,Punk,302oEzSPCqE.mp3
1,Rock New Wave,s29RKnB7l7o.mp3
2,Alternative Rock,Pn-6eOxnEMI.mp3
2,Electro Body Music,-DJhXFJOFF8.mp3
2,Hard Rock,qnkuBUAwfe0.mp3
2,Hard Rock,e8A9J94UWI8.mp3
2,Hard Rock,GurkREc-q4I.mp3
2,Hard Rock,LMcDg2HwOnM.mp3
2,Metal,uhBHL3v4d3I.mp3
2,Metal,jGwKzoSzHk0.mp3
2,Metal,yew9L0Xjm_g.mp3
2,Metal,4MiVtlhOW4U.mp3
2,Metal,nM__lPTWThU.mp3
2,Metal,9WzD80jwW10.mp3
2,Metal,EB32uwVNBLs.mp3
2,Metal,JiDnB-CrrNs.mp3
2,Metal,CgMl5nm1hpg.mp3
2,Alternative Rock,Pd9HKiUcioM.mp3
2,Nu Metal,vq-zaD1poAE.mp3
2,Nu Metal,4qlCC1GOwFw.mp3
2,Nu Metal,04F4xlWSFh0.mp3
2,Nu Metal,-NlmyBQq6LY.mp3
2,Punk,eAqeA5Hc0K4.mp3
2,Punk,Pm2afuGAS1U.mp3
2,Punk,CinJuVtdp3Y.mp3
2,Nu Metal,FZLILV18ut8.mp3
2,Rock,Aiay8I5IPB8.mp3
3,Ambient New Age,5mAj05AUQu0.mp3
3,Ambient New Age,aKw5mbcE7VY.mp3
3,Church Music,SZQzW_QfPew.mp3
3,Classical,5GFfIe3mr20.mp3
3,EDM,LqOJq0HeZMc.mp3
4,Ambient New Age,omqX7sApDDI.mp3
4,Ambient New Age,wx6sd2Uiapk.mp3
4,Dance Pop,6M6samPEMpM.mp3
4,Experimental Electronic Music,oZKSb7JYSKc.mp3
4,Experimental Electronic Music,UA0U8WJdBmg.mp3
4,Experimental Electronic Music,qnshrtoaXNA.mp3
4,Folk,7oday_Fc-Gc.mp3
4,Hip Hop,RLnA25dVzrQ.mp3
4,Illbient Dark Ambient,aebnsb3pIak.mp3
4,Illbient Dark Ambient,toB5wOvpSos.mp3
4,Illbient Dark Ambient,AnCGnKyRBwg.mp3
4,Illbient Dark Ambient,bvE3vz_OugA.mp3
4,Industrial,N-IixtxKETU.mp3
