Cluster ID,Genres,files
0,Ambient New Age,omqX7sApDDI.mp3
0,Bollywood,k7vNilNjAwE.mp3
0,Trip Hop,t989-ukRYTY.mp3
0,Church Music,SZQzW_QfPew.mp3
0,Country,5PaJ-BHmWiE.mp3
0,Country,c-q7Mih69KE.mp3
0,Disco,eL8vHOAp9E8.mp3
0,House,eZ7VYkYPyoc.mp3
0,Indie Rock,vKlmwJZOrXM.mp3
0,Noise Music,MQqt-CKdlfw.mp3
0,Punk,1JRJ5vz7paE.mp3
0,Reggaeton,kkx-7fsiWgg.mp3
0,Speech,pRI6HsTLAjU.mp3
0,Trip Hop,Gxa7VEGdbqQ.mp3
1,Big Band,Na1N80vKXLw.mp3
1,Big Band,SldKwr1R0Yk.mp3
1,Big Band,qw4OBoIE6KY.mp3
1,Rural Blues,39RBm4tH9cA.mp3
1,Bop,09BB1pci8_o.mp3
1,Bop,73VczRfu9Kg.mp3
1,Chanson Francaise,Ep3rdap8Xk8.mp3
1,Chanson Francaise,9LKMN8-azPc.mp3
1,Chanson Francaise,h9-OzSzCDWo.mp3
1,Classical,5i3JAufC_-c.mp3
1,Gospel,ZJg5Op5W7yw.mp3
1,Gospel,aaKf6P2nhKg.mp3
1,Jazz,YP_Q8EtAeQ4.mp3
1,Speech,BRdKgaMLPaA.mp3
1,Speech,C3lMGhWFo-A.mp3
1,Speech,0tYBeF4bhNQ.mp3
1,Speech,OB1wEhOgoVY.mp3
2,Big Band,7pnSNIab1sM.mp3
2,Big Band,_CI-0E_jses.mp3
2,Bop,0t5gbhk4l7k.mp3
2,Bop,uFEb45pnko8.mp3
2,Bop,Cv9NSR-2DwM.mp3
2,Jazz,iDjeXUxbvGI.mp3
2,Salsa - Afro Cuban,ZFpCALtVUcE.mp3
2,Salsa - Afro Cuban,TxRWQHCSmUg.mp3
2,Soul Jazz,QlJ9aVrsRHc.mp3
2,Swing,_7WCzeylk08.mp3
2,Swing,TidFfVcIl3E.mp3
3,Big Band,WGq-eCoPSwA.mp3
3,Big Band,dtd_CF7AvcQ.mp3
3,Rural Blues,Yd60nI4sa9A.mp3
3,Rural Blues,Y_o4omd8T5c.mp3
3,Chanson Francaise,gj1_tJ9fZCU.mp3
3,Country,bnrSvuOx3lk.mp3
3,Country,1Q1Uk68-Cl4.mp3
3,Rural Blues,Y_o4omd8T5c.mp3
3,Rural Blues,C_HmbIPdz34.mp3
3,Rural Blues,7up2b4keW_k.mp3
3,Soul,rTVjnBo96Ug.mp3
3,Vocal Jazz,w2-JMILYhi4.mp3
4,Rock,rP3ovD8ZSS4.mp3
4,Alternative Rock,JXkN3nJyWEA.mp3
4,Alternative Rock,t2zb_iZC6nI.mp3
4,Rock New Wave,fUiZHt6sqg4.mp3
4,Blues Rock,SUYo8PeO96g.mp3
4,Blues Rock,_Mtt7eT-go4.mp3
4,Blues Rock,4Lk2KHajp4Y.mp3
4,Breakbeat,VMOIpdrgnYE.mp3
