Cluster ID,Genres,files
0,Big Band,TxH9Dg1JLio.mp3
0,Blues,9sO-XP-ur1s.mp3
0,Blues,RE0XhQ_BSkk.mp3
0,Rural Blues,C_HmbIPdz34.mp3
0,Blues Rock,Vppbdf-qtGU.mp3
0,Blues Rock,vtNG_G6OtCE.mp3
0,Blues Rock,IB6B58z6MUo.mp3
0,Blues Rock,r4b4SU9I6tc.mp3
0,Blues Rock,rnKbImRPhTE.mp3
0,Country,Kq6DUFqTo7M.mp3
0,Country,KT0jTZAiN-g.mp3
0,Country,NVq27glkY_A.mp3
0,Country Rock,lexhv8MaXQ8.mp3
0,Country Rock,oZyC-Z0Vw0M.mp3
0,Country Rock,9jhF92eHoYI.mp3
0,Country Rock,qpYW3qng78E.mp3
0,Country Rock,Dwpd_f4t8U8.mp3
0,Country Rock,TNpLSaCirj8.mp3
0,Disco,Lrle0x_DHBM.mp3
0,Easy Listening,4SzthQDH1QA.mp3
0,Blues,0vo23H9J8o8.mp3
0,Electric Blues,G27VKWgJeUE.mp3
0,Electric Blues,IibBmvF_Tv4.mp3
0,Electro Pop,6QJH3wzcQ54.mp3
0,Folk,nJESSGMq5_E.mp3
0,Folk,qZP54bClDRw.mp3
0,Funk,JOD-M7WZkZQ.mp3
0,Funk,3sYUthjyTb8.mp3
0,Funk,nEDB62oKv2M.mp3
0,Funk,AoQ4AtsFWVM.mp3
0,Funk,5bOxoe8qDGQ.mp3
0,Indie Rock,bx1Bh8ZvH84.mp3
0,Big Band,cb2w2m1JmCY.mp3
0,Big Band,p47fEXGabaY.mp3
0,Pop,DUQ37gAwHtw.mp3
0,Pop,wPw5WiABUOA.mp3
0,Pop Rock,iGR_bUYe-PA.mp3
0,Reggae,vdB-8eLEW8g.mp3
0,Reggae,ZBfSu4nGDfk.mp3
0,Reggae,BtjBODA1gYw.mp3
0,Rock,9vwHuCC6nP8.mp3
0,Rock N Roll,poiH9oTmFt8.mp3
0,Rock N Roll,TJGina-Q764.mp3
0,Rock N Roll,OAQ2jq6vwsE.mp3
0,Rock N Roll,T1Ond-OwgU8.mp3
0,Rural Blues,Yd60nI4sa9A.mp3
0,Samba - Bossa Nova - MPB,mLk4EH9FWwI.mp3
0,Samba - Bossa Nova - MPB,_ahsXzmmplU.mp3
0,Samba - Bossa Nova - MPB,3RrDAI7tFzU.mp3
0,Soul,jSoPeZMHMf4.mp3
0,Soul,KvC9V_lBnDQ.mp3
0,Soul,6FOUqQt3Kg0.mp3
0,Soul Jazz,ukOs3am7CtE.mp3
0,Swing,q_scNPUGcDs.mp3
1,Ambient New Age,aKw5mbcE7VY.mp3
1,Classical,nPHzs6YwsvA.mp3
1,Country Rock,tdsJI8Wc2D4.mp3
1,EDM,LqOJq0HeZMc.mp3
1,IDM - Electronica,U-F-dUxNEKQ.mp3
1,Opera,y3xyp54bZqs.mp3
1,Pop Rock,GW3enefjwY0.mp3
1,Reggae,9PukqhfMxfc.mp3
1,Rock,BR2JtsVumFA.mp3
1,Rural Blues,UaLEFkLlpy4.mp3
2,Bollywood,_KhQT-LGb-4.mp3
2,Breakbeat,w2AOy0Dc2ds.mp3
2,Dance Pop,tyzkl_luKf8.mp3
2,Dance Pop,pj6k-EFxqAI.mp3
2,Dance Pop,t4H_Zoh7G5A.mp3
2,Dancehall,SviZhEw3LJc.mp3
2,Dancehall,iTOQuIqAWEQ.mp3
2,Drum & Bass,6t88RGH8MKs.mp3
2,Drum & Bass,cwI0gbGEyuI.mp3
2,Drum & Bass,I0KiAx6229A.mp3
2,Drum & Bass,LaWmjJNG9o0.mp3
2,Drum & Bass,bbmdDQ3XrTM.mp3
2,Dub,FYFxM3d16e0.mp3
2,Dubstep,IUGzY-ihqWc.mp3
2,EDM,sMq90UAg-Zw.mp3
2,EDM,VmvaGP30cYk.mp3
2,EDM,bI-boa-JGe0.mp3
2,EDM,h5EydlkwCuw.mp3
2,EDM,49P4GUA4AIY.mp3
2,Electro Body Music,vIq6UTrpQF0.mp3
2,Electro Body Music,FwgZ9RV4R_0.mp3
2,Electro Body Music,T6I7NGdNdfY.mp3
2,Electro Pop,-BVsEGTZdoY.mp3
2,Electro Pop,eSQpVn80gLo.mp3
2,Electro Pop,OUp5_o_i3uA.mp3
2,Eurodance,wgAKnsO6N-s.mp3
2,Eurodance,IM-ky0uLFbI.mp3
2,Eurodance,7uhWJATdXMA.mp3
2,Eurodance,I5HOS-DbK6E.mp3
2,Hard Rock,qnkuBUAwfe0.mp3
2,Hip Hop,6IS6g3_pp1I.mp3
2,House,2MbMrplJZNQ.mp3
2,IDM - Electronica,FLK70Ipe-tI.mp3
2,IDM - Electronica,gsAQZahOhfE.mp3
2,IDM - Electronica,XisOVzJ32_g.mp3
2,Industrial,JYhgqFBs19w.mp3
2,Industrial,OZWmYEUoweg.mp3
2,Metal,uhBHL3v4d3I.mp3
2,Metal,4MiVtlhOW4U.mp3
2,Metal,9WzD80jwW10.mp3
2,Metal,EB32uwVNBLs.mp3
2,Metal,JiDnB-CrrNs.mp3
2,New Wave,_6FBfAQ-NDE.mp3
2,Noise Music,gF2fY-Nv1YM.mp3
2,Rock New Wave,H5Kkw-Puhho.mp3
2,Tech House,Vsy1URDYK88.mp3
2,Tech House,fJvatGfD9Pg.mp3
2,Tech House,VogjkTzfHQM.mp3
2,Tech House,CNl2IKdV7Q4.mp3
2,Tech House,tt8Q8gLJfeI.mp3
2,Tech House,vTiJjBH7sX8.mp3
2,Tech House,mIaV0TFQkzk.mp3
2,EDM,lRt9jS9PTzQ.mp3
2,Techno,9KjKTvsNVo8.mp3
2,Techno,TC9ly3cOMdE.mp3
2,Techno,bh66pGIhysQ.mp3
2,Trip Hop,jcFuSDcBh8w.mp3
3,Church Music,kK5AohCMX0U.mp3
3,Church Music,SGWYbkXCcGU.mp3
3,Church Music,EmORbVcjjGc.mp3
3,Church Music,XlLjOZz__AI.mp3
3,Church Music,GFoT6UUNLZc.mp3
3,Church Music,H3v9unphfi0.mp3
3,Classical,eswKJ_EOdf8.mp3
3,Classical,mqjKKg7BRvo.mp3
3,Classical,1uPc_6KIerA.mp3
3,Concerto,V14in2dBg2k.mp3
3,Concerto,e-GMagL7N7Q.mp3
3,Concerto,XvFktwMqYlI.mp3
3,Concerto,EwjZwONDca8.mp3
3,Concerto,p_gHgbR0y1E.mp3
3,Concerto,psm5dsUH2WM.mp3
3,Concerto,U2zleXyWFac.mp3
